"","Date","ppt..mm.","tmin..degrees.C.","tmean..degrees.C.","tmax..degrees.C.","tdmean..degrees.C.","vpdmin..hPa.","vpdmax..hPa.","agency_cd","site_no","X_00010_00001","X_00010_00001_cd","X_00010_00003","X_00010_00003_cd","X_00060_00003","X_00060_00003_cd","yr","mo","doy"
"1700",2018-06-20,0,14.4,20.6,26.8,13.4,1.37,21.06,"USGS","13342500",13.9,"A",13,"A",24100,"A","2018",6,171
"1701",2018-06-21,1.04,14.5,22.4,30.3,13.7,1.65,28.84,"USGS","13342500",14.4,"A",13.7,"A",21900,"A","2018",6,172
"1702",2018-06-22,1.5,15.1,20.9,26.7,14.4,1.58,18.89,"USGS","13342500",15,"A",14,"A",23000,"A","2018",6,173
"1703",2018-06-23,0,14.8,22,29.2,9.4,2.65,29.85,"USGS","13342500",14.9,"A",14.2,"A",23900,"A","2018",6,174
"1704",2018-06-24,0,13.7,20.1,26.6,9,3.36,24.39,"USGS","13342500",15,"A",14.2,"A",22600,"A","2018",6,175
"1705",2018-06-25,0,14,22.3,30.6,12.4,3.03,29.72,"USGS","13342500",15.3,"A",14.3,"A",20000,"A","2018",6,176
"1706",2018-06-29,0,15.2,19.5,23.8,6.2,7.12,20.4,"USGS","13342500",15.6,"A",14.3,"A",16600,"A","2018",6,180
"1707",2018-06-30,1.37,12.3,18.6,24.8,8.1,2.02,21.66,"USGS","13342500",15.6,"A",14.4,"A",15900,"A","2018",6,181
"1708",2018-07-01,0,13.2,20.3,27.5,9.4,2.56,25.73,"USGS","13342500",15.8,"A",14.7,"A",14900,"A","2018",7,182
"1709",2018-07-02,0,13.1,20.3,27.6,6.1,5.91,28.9,"USGS","13342500",15.8,"A",14.5,"A",14500,"A","2018",7,183
"1710",2018-07-03,0,10.1,16.5,22.9,2.6,4.3,21.56,"USGS","13342500",14.7,"A",13.7,"A",14800,"A","2018",7,184
"1711",2018-07-04,0,9.4,16,22.5,5.8,2.31,18.7,"USGS","13342500",14.6,"A",13.5,"A",14000,"A","2018",7,185
"1712",2018-07-05,0,9.2,19.4,29.5,8.1,1.99,31.21,"USGS","13342500",15.8,"A",14.1,"A",13400,"A","2018",7,186
"1713",2018-07-06,0,14.1,24.5,34.9,10.5,4.35,44.43,"USGS","13342500",14.6,"A",13.8,"A",15100,"A","2018",7,187
"1714",2018-07-07,0,16.1,23.9,31.6,9.3,6.22,35.07,"USGS","13342500",14.9,"A",13.8,"A",17100,"A","2018",7,188
"1715",2018-07-08,0,12.4,20.8,29.2,6,5.18,32.21,"USGS","13342500",15.1,"A",13.7,"A",16700,"A","2018",7,189
"1716",2018-07-09,0,12.9,22.9,32.9,6.5,5.71,41.13,"USGS","13342500",15.2,"A",13.8,"A",17200,"A","2018",7,190
"1717",2018-07-10,0,15.6,25.6,35.6,7.3,7.24,48.31,"USGS","13342500",14.3,"A",13.1,"A",18600,"A","2018",7,191
"1718",2018-07-11,0,14,21.5,29,7.5,6.18,30.54,"USGS","13342500",13.9,"A",12.8,"A",18500,"A","2018",7,192
"1719",2018-07-12,0,14.2,22.6,30.9,8.8,5.5,34.3,"USGS","13342500",14.4,"A",12.9,"A",18100,"A","2018",7,193
"1720",2018-07-13,0,15.4,24.8,34.2,9.2,5.78,43.49,"USGS","13342500",14.3,"A",13,"A",17800,"A","2018",7,194
"1721",2018-07-14,0,17.6,27.8,38,9.4,8.15,56.22,"USGS","13342500",14.4,"A",13.1,"A",17400,"A","2018",7,195
"1722",2018-07-15,0,15.7,25.3,34.9,6.2,9.37,46.72,"USGS","13342500",14,"A",12.8,"A",17200,"A","2018",7,196
"1723",2018-07-16,0,15.4,25.3,35.2,3.8,8.99,50.91,"USGS","13342500",13.4,"A",12.4,"A",17100,"A","2018",7,197
"1724",2018-07-17,0,16.9,26.4,36,6.2,9.9,52.01,"USGS","13342500",14,"A",12.6,"A",16900,"A","2018",7,198
"1725",2018-07-18,0,17.3,27.8,38.3,6.3,8.46,59,"USGS","13342500",13.9,"A",12.6,"A",16700,"A","2018",7,199
"1726",2018-07-19,0,16.4,25.7,34.9,5.2,9.31,49.1,"USGS","13342500",16.3,"A",13.6,"A",13000,"A","2018",7,200
"1727",2018-07-20,0,14,24,34,5.3,7.56,46.07,"USGS","13342500",14.8,"A",13.1,"A",14300,"A","2018",7,201
"1728",2018-07-21,0,12.1,21.2,30.2,1.4,7.04,37.38,"USGS","13342500",14,"A",12.7,"A",14200,"A","2018",7,202
"1729",2018-07-22,0,12.2,20.9,29.5,1.9,7.23,34.63,"USGS","13342500",13.8,"A",12.5,"A",14800,"A","2018",7,203
"1730",2018-07-23,0,12.8,22.6,32.4,3.2,8.02,42.73,"USGS","13342500",13.3,"A",11.9,"A",16100,"A","2018",7,204
"1731",2018-07-24,0,14.5,25.3,36.2,3.7,7.96,53.76,"USGS","13342500",15.3,"A",12.7,"A",12100,"A","2018",7,205
"1732",2018-07-25,0,17,27.2,37.4,3.4,10.47,56.92,"USGS","13342500",15.6,"A",13.7,"A",14200,"A","2018",7,206
"1733",2018-07-26,0,17.7,27.7,37.7,5.2,12.08,57.26,"USGS","13342500",13.5,"A",12.2,"A",14800,"A","2018",7,207
"1734",2018-07-27,0,17.9,27.6,37.3,5.1,11.95,56.13,"USGS","13342500",13.8,"A",12.5,"A",13700,"A","2018",7,208
"1735",2018-07-28,0,18.3,27.8,37.2,6.7,11.63,55.51,"USGS","13342500",14.9,"A",12.6,"A",15600,"A","2018",7,209
"1736",2018-07-29,0,18,27.3,36.6,7.2,11.16,52.27,"USGS","13342500",13.4,"A",12.2,"A",15500,"A","2018",7,210
"1737",2018-07-30,0,17.8,27.5,37.2,6.2,10.69,55.64,"USGS","13342500",13.4,"A",12.2,"A",14300,"A","2018",7,211
"1738",2018-07-31,0,18.3,28.5,38.7,5.3,11.47,61.77,"USGS","13342500",13.7,"A",12.1,"A",14800,"A","2018",7,212
"1739",2018-08-01,0,19.7,28.2,36.7,9.4,10.93,50.34,"USGS","13342500",13.1,"A",11.9,"A",15300,"A","2018",8,213
"1740",2018-08-09,0,18,28.9,39.8,6.1,10.3,65.37,"USGS","13342500",13.8,"A",12,"A",14200,"A","2018",8,221
"1741",2018-08-10,0,20.3,31.8,43.3,7,12.82,80.1,"USGS","13342500",13.1,"A",11.9,"A",14900,"A","2018",8,222
"1742",2018-08-11,0,20.9,31,41.1,8.4,13.65,68.15,"USGS","13342500",13.8,"A",12.4,"A",12800,"A","2018",8,223
"1743",2018-08-12,0,16.5,24.9,33.3,7.7,8.23,40.95,"USGS","13342500",13.7,"A",12.5,"A",12300,"A","2018",8,224
"1744",2018-08-13,0,13,20.6,28.2,6.6,5.61,28.82,"USGS","13342500",13,"A",12,"A",12300,"A","2018",8,225
"1745",2018-08-14,0,12.9,21.7,30.5,5,5.97,35.52,"USGS","13342500",13.2,"A",12,"A",12300,"A","2018",8,226
"1746",2018-08-15,0,13.3,23.3,33.2,2.8,6.56,45.24,"USGS","13342500",13,"A",11.9,"A",12300,"A","2018",8,227
"1747",2018-08-16,0,14.8,25.1,35.4,2.6,8.82,51.17,"USGS","13342500",13.9,"A",12.5,"A",10300,"A","2018",8,228
"1748",2018-08-17,0,19.2,28.3,37.4,6,11.99,56.47,"USGS","13342500",14,"A",13.1,"A",9590,"A","2018",8,229
"1749",2018-08-18,0,18.3,25.9,33.4,7.5,10.27,41.47,"USGS","13342500",14.1,"A",13.1,"A",9600,"A","2018",8,230
"1750",2018-08-19,0,15.5,24.1,32.7,6.3,8.19,40.51,"USGS","13342500",14.5,"A",13.2,"A",9690,"A","2018",8,231
"1751",2018-08-20,0,15.6,25.7,35.7,6.9,7.51,50.17,"USGS","13342500",13.7,"A",13,"A",9640,"A","2018",8,232
"1752",2018-08-21,0,12.9,20.6,28.3,8.3,4.82,27.28,"USGS","13342500",14.1,"A",12.9,"A",9670,"A","2018",8,233
"1753",2018-08-22,0,12.5,21.2,29.9,7.5,4.32,32.07,"USGS","13342500",14.2,"A",13,"A",10000,"A","2018",8,234
"1754",2018-08-23,0,14.6,23.5,32.4,6.7,5.83,39.99,"USGS","13342500",13.7,"A",12.8,"A",9890,"A","2018",8,235
"1755",2018-08-24,0,15.2,23.8,32.4,4.2,7.23,41.74,"USGS","13342500",13.8,"A",12.7,"A",9700,"A","2018",8,236
"1756",2018-08-25,0,10,17.8,25.5,3.7,4.66,25.04,"USGS","13342500",13.1,"A",12.2,"A",9640,"A","2018",8,237
"1757",2018-08-26,0.64,9.5,17.3,25.1,4.9,4.07,23.98,"USGS","13342500",12.4,"A",11.7,"A",9570,"A","2018",8,238
"1758",2018-08-27,9.39,12.9,16,19,10.9,0.35,11.02,"USGS","13342500",12.1,"A",11.6,"A",9700,"A","2018",8,239
"1759",2018-08-28,1.47,10.2,14.6,19.1,10.6,0.47,9.82,"USGS","13342500",13.9,"A",12.4,"A",10600,"A","2018",8,240
"1760",2018-08-29,0,10,18,26.1,8.3,0.71,24.41,"USGS","13342500",13.9,"A",12.8,"A",10500,"A","2018",8,241
"1761",2018-08-30,0,11.8,21.8,31.8,6.2,2.94,39.63,"USGS","13342500",13.1,"A",12.4,"A",9990,"A","2018",8,242
"1762",2018-08-31,0,15.1,21,26.9,7,6.25,26.14,"USGS","13342500",13.8,"A",12.5,"A",9680,"A","2018",8,243
"2036",2019-06-01,0,13.8,21.7,29.5,12.6,1.68,27.58,"USGS","13342500",11.3,"A",10.8,"A",41700,"A","2019",6,152
"2037",2019-06-02,0.02,14.5,22.6,30.7,13.2,2.04,30.98,"USGS","13342500",11.8,"A",11.1,"A",41700,"A","2019",6,153
"2038",2019-06-03,0,14.5,23.3,32,12.2,2.29,34.96,"USGS","13342500",12.1,"A",11.4,"A",41600,"A","2019",6,154
"2039",2019-06-04,0,11,19.6,28.2,7.4,3.19,28.32,"USGS","13342500",12.1,"A",11.5,"A",41300,"A","2019",6,155
"2040",2019-06-05,0,10.4,18.8,27.1,3.6,3.49,30.42,"USGS","13342500",11.8,"A",11.4,"A",38400,"A","2019",6,156
"2041",2019-06-06,3.54,11.6,20.4,29.2,8.6,1.6,30.14,"USGS","13342500",11.7,"A",11.2,"A",34000,"A","2019",6,157
"2042",2019-06-07,15.05,7.8,11.2,14.6,9.4,0.66,4.21,"USGS","13342500",10.8,"A",10.4,"A",33700,"A","2019",6,158
"2043",2019-06-08,1.33,8.2,13,17.8,3.9,2.09,13.12,"USGS","13342500",10.1,"A",9.7,"A",30400,"A","2019",6,159
"2044",2019-06-09,0,6.9,12.9,18.9,4.5,1.22,14.19,"USGS","13342500",10.6,"A",9.8,"A",27400,"A","2019",6,160
"2045",2019-06-10,0,8,16.6,25.3,6.7,1.46,23.7,"USGS","13342500",11.8,"A",10.8,"A",24800,"A","2019",6,161
"2046",2019-06-11,0,12,20.3,28.7,7.4,3.25,30.72,"USGS","13342500",13.8,"A",12.5,"A",21800,"A","2019",6,162
"2047",2019-06-12,0,13.2,21.5,29.8,9.9,2.87,31.1,"USGS","13342500",14.7,"A",13.6,"A",22300,"A","2019",6,163
"2048",2019-06-13,0,14.1,23.2,32.3,12.7,2.91,35.21,"USGS","13342500",14.6,"A",13.9,"A",24000,"A","2019",6,164
"2049",2019-06-14,0,16.4,24.5,32.6,12.7,4.05,35.12,"USGS","13342500",14.8,"A",14.1,"A",24500,"A","2019",6,165
"2050",2019-06-15,0,11.7,20.5,29.3,7.1,3.3,31.97,"USGS","13342500",15.3,"A",14.3,"A",22400,"A","2019",6,166
"2051",2019-06-16,0,11.7,21.1,30.6,8.9,3.49,33.14,"USGS","13342500",15.5,"A",14.5,"A",20600,"A","2019",6,167
"2052",2019-06-17,0,14.4,23.3,32.2,10.9,3.81,36.2,"USGS","13342500",15.9,"A",14.7,"A",20200,"A","2019",6,168
"2053",2019-06-18,0,15.3,23.1,30.9,11.6,3.94,31.55,"USGS","13342500",15.6,"A",14.5,"A",20100,"A","2019",6,169
"2054",2019-06-19,0,15.3,21.9,28.4,8.6,4.56,27.65,"USGS","13342500",15.2,"A",14.2,"A",19200,"A","2019",6,170
"2055",2019-06-20,0,12.1,17.7,23.2,2.6,6.39,21.94,"USGS","13342500",13.3,"A",12.8,"A",18400,"A","2019",6,171
"2056",2019-06-21,3.74,9.9,14.5,19,5.2,1.01,14.76,"USGS","13342500",12.7,"A",12,"A",17700,"A","2019",6,172
"2057",2019-06-22,0.41,8.6,13.6,18.6,7.5,1,11.92,"USGS","13342500",12.6,"A",11.6,"A",17100,"A","2019",6,173
"2058",2019-06-23,0,9.2,17.3,25.5,9.1,1.16,21.66,"USGS","13342500",12.6,"A",11.8,"A",15700,"A","2019",6,174
"2059",2019-06-24,0,11.1,17.3,23.5,6.2,4.14,19.94,"USGS","13342500",13.9,"A",12.5,"A",14800,"A","2019",6,175
"2060",2019-06-25,0,9,16.9,24.8,5.1,2.41,23.08,"USGS","13342500",14.2,"A",12.9,"A",14200,"A","2019",6,176
"2061",2019-06-26,0.34,9.8,18.1,26.4,8.4,1.74,24.93,"USGS","13342500",14.5,"A",13.4,"A",13800,"A","2019",6,177
"2062",2019-06-27,4.82,11.9,20,28.2,11.4,0.79,27.09,"USGS","13342500",14.2,"A",13.4,"A",13700,"A","2019",6,178
"2063",2019-06-28,0,9.4,14.6,19.9,8.7,0.85,13.23,"USGS","13342500",15.6,"A",13.8,"A",11900,"A","2019",6,179
"2064",2019-06-29,2.57,9.2,17.2,25.3,8.6,0.89,22.5,"USGS","13342500",16.4,"A",14.9,"A",11100,"A","2019",6,180
"2065",2019-06-30,0,10.6,19.3,28.1,9,1.27,27.99,"USGS","13342500",16.9,"A",15.3,"A",10600,"A","2019",6,181
"2066",2019-07-01,0,12.3,21.5,30.7,8.2,3.02,34.79,"USGS","13342500",18.1,"A",16.3,"A",9430,"A","2019",7,182
"2067",2019-07-02,1.87,13.9,22.8,31.7,10.5,1.14,37.36,"USGS","13342500",18.2,"A",17.2,"A",8610,"A","2019",7,183
"2068",2019-07-03,0,11.8,19,26.2,10.1,1.06,23.17,"USGS","13342500",18.6,"A",17.5,"A",8490,"A","2019",7,184
"2069",2019-07-04,0,11.5,19,26.6,8.8,2.22,24.2,"USGS","13342500",17.9,"A",16.3,"A",11500,"A","2019",7,185
"2070",2019-07-05,0,12,20.8,29.6,9.2,2.41,31.43,"USGS","13342500",16.5,"A",15.1,"A",11800,"A","2019",7,186
"2071",2019-07-06,1.63,13.9,23.7,33.5,11.1,2.52,41.32,"USGS","13342500",15.1,"A",13.8,"A",14600,"A","2019",7,187
"2072",2019-07-07,0,14.8,22,29.1,8.8,3.01,30.43,"USGS","13342500",13.9,"A",12.6,"A",15100,"A","2019",7,188
"2073",2019-07-08,0,11.4,19.1,26.8,7.8,2.94,24.63,"USGS","13342500",13.8,"A",12.5,"A",15000,"A","2019",7,189
"2074",2019-07-09,0,11.8,19.4,26.9,8,3,25.53,"USGS","13342500",13.4,"A",12.3,"A",14900,"A","2019",7,190
"2075",2019-07-10,0,12.7,21.6,30.5,9.4,3.43,33.66,"USGS","13342500",13.2,"A",12.3,"A",14900,"A","2019",7,191
"2076",2019-07-11,0,18,24.3,30.5,11.9,6.7,31.04,"USGS","13342500",13.6,"A",12.3,"A",15900,"A","2019",7,192
"2077",2019-07-12,0,16.3,23.6,30.9,12.6,4.07,30.37,"USGS","13342500",14,"A",12.6,"A",15800,"A","2019",7,193
"2078",2019-07-13,0.44,16.6,24.6,32.5,11.9,4.1,34.61,"USGS","13342500",14,"A",12.5,"A",15000,"A","2019",7,194
"2079",2019-07-14,0.07,15.9,24.4,32.9,11.3,3.33,37.39,"USGS","13342500",14.4,"A",12.9,"A",14000,"A","2019",7,195
"2080",2019-07-15,0,14.4,22.5,30.6,7.3,5.75,36.17,"USGS","13342500",13.7,"A",12.7,"A",13900,"A","2019",7,196
"2081",2019-07-16,0,13.9,21.5,29,9.7,2.4,30.08,"USGS","13342500",13.6,"A",12.5,"A",13800,"A","2019",7,197
"2082",2019-07-17,0,14.3,21.4,28.6,10.1,2.7,28.06,"USGS","13342500",12.9,"A",12.2,"A",13700,"A","2019",7,198
"2083",2019-07-18,0,15,21.2,27.5,10.1,4.22,25.45,"USGS","13342500",12.5,"A",11.6,"A",15900,"A","2019",7,199
"2084",2019-07-19,0,12.8,20.2,27.5,5,6.85,29.77,"USGS","13342500",11.9,"A",10.8,"A",15800,"A","2019",7,200
"2085",2019-07-20,0,8.9,17.1,25.3,3.6,3.37,24.83,"USGS","13342500",12.4,"A",10.9,"A",14700,"A","2019",7,201
"2086",2019-07-21,0,9,18.9,28.9,3.2,3.33,33.33,"USGS","13342500",12.5,"A",11.1,"A",14400,"A","2019",7,202
"2087",2019-07-22,0,11.1,22.3,33.6,4.2,4.93,45.39,"USGS","13342500",12,"A",11.1,"A",14300,"A","2019",7,203
"2088",2019-07-23,0,17.6,26.6,35.6,8.4,8.42,46.56,"USGS","13342500",12.9,"A",11.6,"A",13200,"A","2019",7,204
"2089",2019-07-24,0.47,17.2,27.6,38.1,11.1,5.08,54.6,"USGS","13342500",13.2,"A",12,"A",12900,"A","2019",7,205
"2090",2019-07-25,0,11,19.5,28,4.2,4.63,31.53,"USGS","13342500",12.8,"A",11.6,"A",12800,"A","2019",7,206
"2091",2019-07-26,0,10.5,21.4,32.4,3.8,4.37,42.31,"USGS","13342500",12.8,"A",11.6,"A",12700,"A","2019",7,207
"2092",2019-07-27,0,14.5,25.5,36.5,5,7.02,53.27,"USGS","13342500",13.3,"A",11.9,"A",12600,"A","2019",7,208
"2093",2019-07-28,0,14.2,23.3,32.5,7.4,6.2,38.43,"USGS","13342500",12.8,"A",11.6,"A",12600,"A","2019",7,209
"2094",2019-07-29,0,13.3,22.1,31,5.7,5.8,36.27,"USGS","13342500",12.9,"A",11.6,"A",12500,"A","2019",7,210
"2095",2019-07-30,0,13.3,23.6,33.8,4.2,6.48,45.38,"USGS","13342500",13.2,"A",11.8,"A",11800,"A","2019",7,211
"2096",2019-07-31,0,14.4,23.7,33.1,6.1,6.53,41.17,"USGS","13342500",13.4,"A",12.1,"A",11200,"A","2019",7,212
"2097",2019-08-01,0,13.9,23.8,33.7,5.2,6.63,43.89,"USGS","13342500",13.5,"A",12.2,"A",11100,"A","2019",8,213
"2098",2019-08-02,0,15,25.1,35.3,6.8,7.61,48.17,"USGS","13342500",13.1,"A",12.1,"A",12100,"A","2019",8,214
"2099",2019-08-03,0,16.8,25.4,34,8.5,7.51,42.87,"USGS","13342500",12.3,"A",11.4,"A",13700,"A","2019",8,215
"2100",2019-08-04,0,16.6,24.6,32.6,9.1,6.62,37.67,"USGS","13342500",12.5,"A",11.2,"A",14100,"A","2019",8,216
"2101",2019-08-05,0,15.8,25.7,35.7,5.3,6.94,50.74,"USGS","13342500",12.5,"A",11.2,"A",14000,"A","2019",8,217
"2102",2019-08-06,0,16.5,27,37.5,4.7,10.01,57.26,"USGS","13342500",12.3,"A",11.2,"A",13700,"A","2019",8,218
"2103",2019-08-07,0,18.4,28.6,38.7,6.1,11.04,61.31,"USGS","13342500",12.4,"A",11.3,"A",13900,"A","2019",8,219
"2104",2019-08-08,0,20.1,29.6,39,7.7,12.31,60.77,"USGS","13342500",12,"A",11.1,"A",13800,"A","2019",8,220
"2105",2019-08-09,2.36,18.8,27.5,36.3,10.9,3.17,49.03,"USGS","13342500",12.4,"A",11.2,"A",13900,"A","2019",8,221
"2106",2019-08-10,0.11,17.9,24,30,15.5,2.19,27.04,"USGS","13342500",12.8,"A",11.6,"A",11300,"A","2019",8,222
"2107",2019-08-11,1.02,16.5,23.2,29.9,12,4.09,29.28,"USGS","13342500",12.4,"A",11.9,"A",10900,"A","2019",8,223
"2108",2019-08-12,2.46,13.6,18.6,23.6,13,1.51,14.99,"USGS","13342500",13,"A",12.1,"A",12600,"A","2019",8,224
"2109",2019-08-13,0,13.3,21,28.8,10,1.76,28.76,"USGS","13342500",13.9,"A",12.4,"A",11700,"A","2019",8,225
"2110",2019-08-14,0,13.5,22.8,32,7.7,2.97,38.51,"USGS","13342500",14.2,"A",12.8,"A",10500,"A","2019",8,226
"2111",2019-08-15,0,14.9,24.2,33.6,7.8,6.43,42.35,"USGS","13342500",13.9,"A",12.9,"A",10100,"A","2019",8,227
"2112",2019-08-16,0,16,23.8,31.6,9.2,6.58,35.25,"USGS","13342500",14.1,"A",12.8,"A",9400,"A","2019",8,228
"2113",2019-08-17,0,15.4,22.6,29.8,7.6,6.06,31.58,"USGS","13342500",13.5,"A",12.6,"A",9190,"A","2019",8,229
"2114",2019-08-18,0,13.2,20.7,28.1,7.9,4.35,27.99,"USGS","13342500",13.8,"A",12.6,"A",9170,"A","2019",8,230
"2115",2019-08-19,0,13,23.1,33.1,5.9,4.07,42.38,"USGS","13342500",13.2,"A",12.3,"A",10700,"A","2019",8,231
"2116",2019-08-20,0,14.5,23.7,32.9,6.6,6.75,40.98,"USGS","13342500",13.1,"A",11.9,"A",11100,"A","2019",8,232
"2117",2019-08-21,1.23,15.4,26.7,38,6.4,7.02,57.46,"USGS","13342500",12.8,"A",11.9,"A",11100,"A","2019",8,233
"2118",2019-08-22,0.71,16.6,25,33.4,10.4,1.05,41.51,"USGS","13342500",12.7,"A",11.9,"A",10600,"A","2019",8,234
"2119",2019-08-23,0,13.9,20.9,27.9,11.5,0.94,25.5,"USGS","13342500",13.1,"A",11.9,"A",10500,"A","2019",8,235
"2120",2019-08-24,0,13.7,22.4,31,10.8,2.31,32.97,"USGS","13342500",13,"A",12.1,"A",10400,"A","2019",8,236
"2121",2019-08-25,0,17.2,24.1,31,6.4,7.34,37.61,"USGS","13342500",12.8,"A",12,"A",10300,"A","2019",8,237
"2122",2019-08-26,0,12.5,19.8,27.1,6.5,4.82,26.63,"USGS","13342500",12.8,"A",11.7,"A",10400,"A","2019",8,238
"2123",2019-08-27,0,11.3,20.1,28.8,4.2,4.38,31.83,"USGS","13342500",12.9,"A",11.7,"A",9940,"A","2019",8,239
"2124",2019-08-28,0,11.3,21.6,32,3.6,5.33,40.7,"USGS","13342500",13.2,"A",11.9,"A",9810,"A","2019",8,240
"2125",2019-08-29,0,13.6,24.8,35.9,4.3,6.67,51.32,"USGS","13342500",11.9,"A",11.3,"A",9840,"A","2019",8,241
"2126",2019-08-30,0.44,15.5,20.1,24.7,10.8,2.93,20.27,"USGS","13342500",13.5,"A",12.1,"A",9210,"A","2019",8,242
"2127",2019-08-31,0,15,23.9,32.8,12.8,2.41,35.19,"USGS","13342500",13.7,"A",12.5,"A",9260,"A","2019",8,243
"2402",2020-06-01,0.59,9.4,15.5,21.6,8.9,1.01,14.33,"USGS","13342500",10.6,"A",10.1,"A",57200,"A","2020",6,153
"2403",2020-06-02,0,8.6,15,21.3,9.3,1.08,12.95,"USGS","13342500",10.2,"A",9.6,"A",45100,"A","2020",6,154
"2404",2020-06-03,0,9.8,17.9,26,8.3,1.38,23.69,"USGS","13342500",11.8,"A",10.9,"A",40700,"A","2020",6,155
"2405",2020-06-04,0,11.3,17.8,24.3,7.6,3.03,20.02,"USGS","13342500",12.1,"A",11.5,"A",39100,"A","2020",6,156
"2406",2020-06-05,0,9.9,16.7,23.5,6.7,2.05,19.26,"USGS","13342500",12,"A",11.5,"A",36300,"A","2020",6,157
"2407",2020-06-06,6.31,10.9,18.4,25.9,11,1.07,19.57,"USGS","13342500",11.8,"A",11.5,"A",35300,"A","2020",6,158
"2408",2020-06-07,0.25,9.4,13.5,17.7,7.1,1.64,10.76,"USGS","13342500",11.2,"A",10.2,"A",34400,"A","2020",6,159
"2409",2020-06-08,1.48,9.2,12.6,16.1,5.4,1.66,9.5,"USGS","13342500",9.6,"A",9.3,"A",33500,"A","2020",6,160
"2410",2020-06-09,0,8.4,14.2,19.9,3,2.61,16.73,"USGS","13342500",9,"A",8.9,"A",31100,"A","2020",6,161
"2411",2020-06-10,1.39,8.8,12.5,16.3,9.1,0.72,5.74,"USGS","13342500",10.5,"A",9.6,"A",28000,"A","2020",6,162
"2412",2020-06-11,0,10.8,19.1,27.5,11.8,0.77,23.45,"USGS","13342500",11.9,"A",11.2,"A",27300,"A","2020",6,163
"2413",2020-06-12,0,14.9,22.1,29.3,13.3,3.05,24.9,"USGS","13342500",12.7,"A",12.3,"A",27000,"A","2020",6,164
"2414",2020-06-13,0.85,14.4,21.3,28.2,13.3,2.39,21.04,"USGS","13342500",12.6,"A",12.2,"A",28700,"A","2020",6,165
"2415",2020-06-14,6.14,8.9,12.1,15.3,7.9,0.91,6.71,"USGS","13342500",11.7,"A",11.1,"A",29500,"A","2020",6,166
"2416",2020-06-15,1.42,7,11.8,16.6,6,0.95,9.72,"USGS","13342500",10.2,"A",9.7,"A",29500,"A","2020",6,167
"2417",2020-06-16,5.69,7.7,11.6,15.5,9.6,0.6,4.99,"USGS","13342500",9.3,"A",9,"A",30400,"A","2020",6,168
"2418",2020-06-17,0.94,10.1,13.8,17.5,8.3,0.87,9.49,"USGS","13342500",10,"A",9.6,"A",30700,"A","2020",6,169
"2419",2020-06-18,0,11.4,17.3,23.2,8.5,2.05,17.3,"USGS","13342500",11.1,"A",10.3,"A",29900,"A","2020",6,170
"2420",2020-06-19,0,11.8,19.2,26.6,10.5,1.8,22.7,"USGS","13342500",12.4,"A",11.5,"A",27100,"A","2020",6,171
"2421",2020-06-20,0,12.4,20.8,29.3,11.2,1.94,28.63,"USGS","13342500",11.9,"A",11.6,"A",27100,"A","2020",6,172
"2422",2020-06-21,2.9,14.5,19,23.4,14,1.35,13.41,"USGS","13342500",12.7,"A",11.9,"A",26300,"A","2020",6,173
"2423",2020-06-22,0,11.8,19,26.3,10.7,1.18,22.52,"USGS","13342500",13.1,"A",12.2,"A",27000,"A","2020",6,174
"2424",2020-06-23,0,11.6,20.6,29.5,11.3,1.95,28.67,"USGS","13342500",13.7,"A",12.9,"A",26700,"A","2020",6,175
"2425",2020-06-24,0,14.6,23.8,33.1,13,3.17,37.11,"USGS","13342500",14.5,"A",13.7,"A",24900,"A","2020",6,176
"2426",2020-06-25,0,16.1,24.1,32.1,12.6,3.41,32.74,"USGS","13342500",15.2,"A",14.3,"A",23800,"A","2020",6,177
"2427",2020-06-26,0,14.7,22.7,30.7,12.2,3.37,29.96,"USGS","13342500",16.2,"A",14.9,"A",21800,"A","2020",6,178
"2428",2020-06-27,0,15,24.5,34,12.5,3.04,39.07,"USGS","13342500",15.7,"A",15,"A",20600,"A","2020",6,179
"2429",2020-06-28,0,11.8,19.6,27.3,7.7,4.9,27.66,"USGS","13342500",14.6,"A",14.1,"A",20600,"A","2020",6,180
"2430",2020-06-29,9.6,10.8,14.8,18.8,7.6,0.92,11.99,"USGS","13342500",12.9,"A",12.2,"A",23700,"A","2020",6,181
"2431",2020-06-30,8.84,11.4,15.2,18.9,12.2,0.71,7.18,"USGS","13342500",11.6,"A",11.2,"A",28900,"A","2020",6,182
"2432",2020-07-01,0.67,11.9,18,24.1,9.1,1.49,19.41,"USGS","13342500",11.6,"A",11.1,"A",29500,"A","2020",7,183
"2433",2020-07-02,0.31,11.1,16,20.9,6,3.65,15.67,"USGS","13342500",12.7,"A",11.7,"A",24300,"A","2020",7,184
"2434",2020-07-03,0,10.5,18,25.5,8.7,1.91,21.22,"USGS","13342500",14.4,"A",13.2,"A",20400,"A","2020",7,185
"2435",2020-07-04,0,11.2,19.9,28.5,7.8,2.16,29.2,"USGS","13342500",15.3,"A",14,"A",18800,"A","2020",7,186
"2436",2020-07-05,0,10.4,19,27.6,6.9,2.88,27.76,"USGS","13342500",16.9,"A",15,"A",16000,"A","2020",7,187
"2437",2020-07-06,0,10.6,19.5,28.3,8.1,2.57,28.41,"USGS","13342500",17.4,"A",15.7,"A",14900,"A","2020",7,188
