"","Date","ppt..mm.","tmin..degrees.C.","tmean..degrees.C.","tmax..degrees.C.","tdmean..degrees.C.","vpdmin..hPa.","vpdmax..hPa.","agency_cd","site_no","X_00010_00003","X_00010_00003_cd","X_00060_00003","X_00060_00003_cd","yr","mo","waterYear","doy"
"794",2018-06-20,1.38,9.5,14.1,18.8,10.8,0.1,8.83,"USGS","13307000",13.6,"A",9220,"A","2018",6,2018,171
"795",2018-06-21,0.38,10.3,16.8,23.3,11,0.44,15.57,"USGS","13307000",14.3,"A",8690,"A","2018",6,2018,172
"796",2018-06-22,4.96,11.4,16.7,22.1,11,0.57,14.81,"USGS","13307000",14.9,"A",8600,"A","2018",6,2018,173
"797",2018-06-23,2.62,8.6,17.4,26.1,9.2,0.33,24.52,"USGS","13307000",15.1,"A",8240,"A","2018",6,2018,174
"798",2018-06-24,0,8.5,14.5,20.5,7.4,0.68,14.84,"USGS","13307000",15.4,"A",7920,"A","2018",6,2018,175
"799",2018-06-25,0,10.7,18.1,25.5,9.4,1.57,21.19,"USGS","13307000",16.3,"A",7380,"A","2018",6,2018,176
"800",2018-06-26,0,10.5,20.6,30.8,8.5,2.09,35.62,"USGS","13307000",17,"A",6960,"A","2018",6,2018,177
"801",2018-06-27,0,8.9,17.7,26.5,0.7,3.27,28.74,"USGS","13307000",17,"A",6630,"A","2018",6,2018,178
"802",2018-06-28,0,9,19.9,30.9,3.7,4.03,38.2,"USGS","13307000",16.9,"A",6260,"A","2018",6,2018,179
"803",2018-06-29,0.88,9.4,18.1,26.9,7.1,2.14,26.05,"USGS","13307000",15.7,"A",6010,"A","2018",6,2018,180
"804",2018-06-30,0.95,7.8,13.7,19.6,6,1.33,14.2,"USGS","13307000",15.4,"A",5720,"A","2018",6,2018,181
"805",2018-07-01,0,7.1,15.3,23.5,5.5,1.18,21.09,"USGS","13307000",16.5,"A",5350,"A","2018",7,2018,182
"806",2018-07-02,0,9.8,17.8,25.8,4.9,3.2,25.11,"USGS","13307000",17.2,"A",4970,"A","2018",7,2018,183
"807",2018-07-03,0,7.1,16.2,25.3,1.7,3.02,26.68,"USGS","13307000",16.3,"A",4720,"A","2018",7,2018,184
"808",2018-07-04,0,4.9,12.5,20.2,-0.3,2.1,18.86,"USGS","13307000",15.3,"A",4570,"A","2018",7,2018,185
"809",2018-07-05,0,4.9,16.7,28.6,2.8,2.17,32.47,"USGS","13307000",17.1,"A",4340,"A","2018",7,2018,186
"810",2018-07-06,0,12.3,24.1,36,3.5,5.74,53.89,"USGS","13307000",18.2,"A",4030,"A","2018",7,2018,187
"811",2018-07-07,0,13.2,23.2,33.3,3.3,7.43,44.4,"USGS","13307000",18.5,"A",3760,"A","2018",7,2018,188
"812",2018-07-08,0,12.5,22.6,32.7,3.8,5.93,42.82,"USGS","13307000",18.9,"A",3560,"A","2018",7,2018,189
"813",2018-07-09,0,12.3,23.1,34,6.6,5.39,44.6,"USGS","13307000",19.2,"A",3430,"A","2018",7,2018,190
"814",2018-07-10,0,13.3,24.7,36.1,6.8,6.31,50.01,"USGS","13307000",19.9,"A",3290,"A","2018",7,2018,191
"815",2018-07-11,0,11.8,22.5,33.1,5.9,4.27,43.53,"USGS","13307000",19.9,"A",3170,"A","2018",7,2018,192
"816",2018-07-12,0,10.7,20.7,30.6,6.3,3.52,36.33,"USGS","13307000",20.1,"A",3040,"A","2018",7,2018,193
"817",2018-07-13,0,11.7,21.9,32.1,7.5,4.12,38.68,"USGS","13307000",20.7,"A",2940,"A","2018",7,2018,194
"818",2018-07-14,0,13,24.3,35.6,6,5.14,50.98,"USGS","13307000",21.2,"A",2800,"A","2018",7,2018,195
"819",2018-07-15,0,13.5,23.9,34.3,4.1,7.48,47.9,"USGS","13307000",20.9,"A",2690,"A","2018",7,2018,196
"820",2018-07-16,0,12.9,23.6,34.4,4,7.28,48.24,"USGS","13307000",20.7,"A",2590,"A","2018",7,2018,197
"821",2018-07-17,0.36,13.3,23.3,33.3,7,4.55,42.74,"USGS","13307000",20.8,"A",2530,"A","2018",7,2018,198
"822",2018-07-18,0.57,12.8,21.6,30.4,8.1,3.91,33.15,"USGS","13307000",20.7,"A",2500,"A","2018",7,2018,199
"823",2018-07-19,0,12.1,23.3,34.5,3.6,6.5,49.38,"USGS","13307000",20.5,"A",2380,"A","2018",7,2018,200
"824",2018-07-20,0,11.7,22.6,33.5,2.4,6.53,46.51,"USGS","13307000",20.7,"A",2300,"A","2018",7,2018,201
"825",2018-07-21,0,11.7,23.3,34.8,1.6,6.73,50.86,"USGS","13307000",20.6,"A",2230,"A","2018",7,2018,202
"826",2018-07-22,0,11.9,23.1,34.3,1.9,6.97,48.26,"USGS","13307000",20.4,"A",2120,"A","2018",7,2018,203
"827",2018-07-23,0,10.4,21.3,32.1,0,6.21,43.17,"USGS","13307000",20.1,"A",2050,"A","2018",7,2018,204
"828",2018-07-24,0,10.6,22.4,34.2,1,7.48,48.71,"USGS","13307000",20.5,"A",2020,"A","2018",7,2018,205
"829",2018-07-25,0,13.8,24.6,35.4,4.2,8.48,49.08,"USGS","13307000",20.8,"A",1950,"A","2018",7,2018,206
"830",2018-07-26,0,13.5,23.7,34,2.2,8.27,47.44,"USGS","13307000",20.9,"A",1880,"A","2018",7,2018,207
"831",2018-07-27,0,12.6,23.5,34.5,2.1,6.87,49.49,"USGS","13307000",21,"A",1850,"A","2018",7,2018,208
"832",2018-07-28,0,12,22.8,33.6,4,5.63,46.07,"USGS","13307000",21,"A",1810,"A","2018",7,2018,209
"833",2018-07-29,0,12.2,22.4,32.6,5.3,5.17,42.67,"USGS","13307000",21,"A",1770,"A","2018",7,2018,210
"834",2018-07-30,0,12.2,22,31.9,4.5,5.41,40,"USGS","13307000",20.9,"A",1740,"A","2018",7,2018,211
"835",2018-07-31,0,12,23.4,34.9,3,7.1,50.21,"USGS","13307000",20.7,"A",1680,"A","2018",7,2018,212
"836",2018-08-01,0,13.2,23.3,33.5,4.7,7.94,45.37,"USGS","13307000",20.6,"A",1660,"A","2018",8,2018,213
"837",2018-08-02,0,15,25.1,35.3,7.2,7.63,48.89,"USGS","13307000",20.7,"A",1660,"A","2018",8,2018,214
"838",2018-08-03,0,13,23.4,33.8,3.5,7.11,46.08,"USGS","13307000",20,"A",1640,"A","2018",8,2018,215
"839",2018-08-04,0,10.5,20.4,30.4,0.1,5.63,39.48,"USGS","13307000",19.3,"A",1620,"A","2018",8,2018,216
"840",2018-08-05,0,9.2,19.1,29.1,1.2,4.74,35.06,"USGS","13307000",19.2,"A",1580,"A","2018",8,2018,217
"841",2018-08-06,0,9.9,18.8,27.7,3.3,4.92,30.25,"USGS","13307000",19,"A",1550,"A","2018",8,2018,218
"842",2018-08-07,0,9,20.3,31.6,1.9,4.23,41.53,"USGS","13307000",19.6,"A",1510,"A","2018",8,2018,219
"843",2018-08-08,0,10.9,21.6,32.4,1.4,6.95,43.49,"USGS","13307000",20.1,"A",1490,"A","2018",8,2018,220
"844",2018-08-09,0,11.4,23.4,35.5,2.2,7.33,51.76,"USGS","13307000",20.8,"A",1470,"A","2018",8,2018,221
"845",2018-08-10,0,13.4,25.5,37.5,1.5,9.71,58.88,"USGS","13307000",21,"A",1430,"A","2018",8,2018,222
"846",2018-08-11,0,14.3,26.1,37.9,1.1,11.65,64.66,"USGS","13307000",21.1,"A",1410,"A","2018",8,2018,223
"847",2018-08-12,0,15.1,25.6,36.1,3.8,8.95,52.69,"USGS","13307000",20.2,"A",1420,"A","2018",8,2018,224
"848",2018-08-13,0,12.7,23.3,34,2.9,6.78,46.96,"USGS","13307000",20.1,"A",1390,"A","2018",8,2018,225
"849",2018-08-14,0,10.9,21.8,32.6,1.9,5.79,43.58,"USGS","13307000",19.8,"A",1370,"A","2018",8,2018,226
"850",2018-08-15,0,10,21.1,32.2,-1.1,5.72,44.79,"USGS","13307000",19.6,"A",1330,"A","2018",8,2018,227
"851",2018-08-16,0,9.6,22.3,35,-3,7.72,53.04,"USGS","13307000",19.5,"A",1310,"A","2018",8,2018,228
"852",2018-08-17,0,12.1,22.4,32.7,1.3,9.01,44.36,"USGS","13307000",18.8,"A",1300,"A","2018",8,2018,229
"853",2018-08-18,4.01,11.3,20.2,29.2,7.5,2.15,31.79,"USGS","13307000",18.7,"A",1350,"A","2018",8,2018,230
"854",2018-08-19,0,10.6,19.8,29,7.8,1.91,30.51,"USGS","13307000",19.4,"A",1370,"A","2018",8,2018,231
"855",2018-08-20,0,10.9,21.4,31.9,4.7,3.91,40.16,"USGS","13307000",19.1,"A",1350,"A","2018",8,2018,232
"856",2018-08-21,1.7,10,16.8,23.6,7.2,2.12,19.25,"USGS","13307000",17.7,"A",1370,"A","2018",8,2018,233
"857",2018-08-22,0,7.8,14.9,22,7.2,1.03,16.79,"USGS","13307000",16.9,"A",1380,"A","2018",8,2018,234
"858",2018-08-23,0.23,7.3,16.2,25.2,6.3,1.11,23.09,"USGS","13307000",17.1,"A",1360,"A","2018",8,2018,235
"859",2018-08-24,0,8.2,18.9,29.7,3.4,2.66,35.56,"USGS","13307000",17.4,"A",1360,"A","2018",8,2018,236
"860",2018-08-25,0,8.7,18.1,27.5,1.7,4.16,30.94,"USGS","13307000",17.1,"A",1340,"A","2018",8,2018,237
"861",2018-08-26,0,7.8,18.2,28.7,0.2,3.88,34.42,"USGS","13307000",17.2,"A",1340,"A","2018",8,2018,238
"862",2018-08-27,3.27,8.2,13.8,19.4,5.4,0.59,14.71,"USGS","13307000",15.9,"A",1370,"A","2018",8,2018,239
"863",2018-08-28,6.25,7.4,10.3,13.3,6.8,0.32,5.02,"USGS","13307000",15.7,"A",1440,"A","2018",8,2018,240
"864",2018-08-29,0,5.3,13.9,22.5,4.5,0.53,20.21,"USGS","13307000",16.3,"A",1460,"A","2018",8,2018,241
"865",2018-08-30,0,5.6,17,28.3,2.6,2,32.37,"USGS","13307000",16.8,"A",1450,"A","2018",8,2018,242
"866",2018-08-31,0,8,17.8,27.5,2.6,3.62,29.83,"USGS","13307000",17,"A",1410,"A","2018",8,2018,243
"1140",2019-06-01,1.42,8.9,17,25,6.8,1.46,23.43,"USGS","13307000",14,"A",7040,"A","2019",6,2019,152
"1141",2019-06-02,0.01,8.3,17.1,25.8,7.2,1.24,24.66,"USGS","13307000",14.1,"A",7830,"A","2019",6,2019,153
"1142",2019-06-03,0.05,8.9,17.8,26.7,7.4,1.79,25.99,"USGS","13307000",14.4,"A",8340,"A","2019",6,2019,154
"1143",2019-06-04,1.27,10,18.4,26.9,7.9,2.03,25.04,"USGS","13307000",14.5,"A",9030,"A","2019",6,2019,155
"1144",2019-06-05,0,9.3,18.7,28.2,2.7,2.99,31.86,"USGS","13307000",14.5,"A",9850,"A","2019",6,2019,156
"1145",2019-06-06,0,9,18.8,28.7,1.4,4.52,33.43,"USGS","13307000",14.3,"A",10100,"A","2019",6,2019,157
"1146",2019-06-07,0.71,6.7,17.7,28.6,3.1,1.48,33.8,"USGS","13307000",13.1,"A",10100,"A","2019",6,2019,158
"1147",2019-06-08,2.52,2.2,7.8,13.3,0.7,0.43,9.8,"USGS","13307000",10.8,"A",10400,"A","2019",6,2019,159
"1148",2019-06-09,0.74,2.1,7.7,13.3,0.4,0.53,9.84,"USGS","13307000",10.6,"A",9220,"A","2019",6,2019,160
"1149",2019-06-10,0,2.6,12.1,21.6,-1.1,1.21,21.94,"USGS","13307000",12.3,"A",7790,"A","2019",6,2019,161
"1150",2019-06-11,0,7.8,16.7,25.7,1.5,3.81,26.83,"USGS","13307000",14.2,"A",6780,"A","2019",6,2019,162
"1151",2019-06-12,0,10.1,19.2,28.3,5.6,3.97,29.9,"USGS","13307000",15.7,"A",6330,"A","2019",6,2019,163
"1152",2019-06-13,2.99,10.8,21.2,31.6,8.1,2.52,37.6,"USGS","13307000",16.6,"A",6760,"A","2019",6,2019,164
"1153",2019-06-14,1.62,10.4,19.8,29.2,8.2,2.14,31.79,"USGS","13307000",16.2,"A",7480,"A","2019",6,2019,165
"1154",2019-06-15,0,10.3,19.8,29.3,4.5,3.2,33.23,"USGS","13307000",15.9,"A",7740,"A","2019",6,2019,166
"1155",2019-06-16,0,9.8,19.6,29.3,2.9,4.54,34.44,"USGS","13307000",16.1,"A",7610,"A","2019",6,2019,167
"1156",2019-06-17,0,10.8,19.7,28.6,6.9,2.47,30.88,"USGS","13307000",16.4,"A",7390,"A","2019",6,2019,168
"1157",2019-06-18,3.18,9.6,18.1,26.5,8.7,1.3,24.68,"USGS","13307000",16,"A",7290,"A","2019",6,2019,169
"1158",2019-06-19,0,9.8,18.8,27.9,6.7,1.82,28.95,"USGS","13307000",16,"A",7080,"A","2019",6,2019,170
"1159",2019-06-20,0,5.9,14.7,23.4,-1.3,2.9,24.65,"USGS","13307000",14.3,"A",6770,"A","2019",6,2019,171
"1160",2019-06-21,3.84,3.7,8.4,13.1,1.1,0.69,9.25,"USGS","13307000",12.5,"A",6490,"A","2019",6,2019,172
"1161",2019-06-22,1.14,2.9,8.7,14.5,2.2,0.47,9.86,"USGS","13307000",11.8,"A",6010,"A","2019",6,2019,173
"1162",2019-06-23,0.06,4.6,12.3,19.9,3.6,1.2,16,"USGS","13307000",13.3,"A",5440,"A","2019",6,2019,174
"1163",2019-06-24,0.55,7.4,13.9,20.3,4.4,2.26,15.38,"USGS","13307000",13.6,"A",4980,"A","2019",6,2019,175
"1164",2019-06-25,0,6.7,14.4,22.2,2.3,2.33,20.36,"USGS","13307000",14.5,"A",4660,"A","2019",6,2019,176
"1165",2019-06-26,0.96,7.2,13.9,20.6,5.9,1.41,15.63,"USGS","13307000",15,"A",4500,"A","2019",6,2019,177
"1166",2019-06-27,0,9.8,19,28.3,4.3,2.2,32.85,"USGS","13307000",15.4,"A",4270,"A","2019",6,2019,178
"1167",2019-06-28,0,11.5,19,26.4,2.2,5.25,29.87,"USGS","13307000",14.9,"A",4060,"A","2019",6,2019,179
"1168",2019-06-29,0.61,10.2,16.1,22,4.1,2.63,20.03,"USGS","13307000",15.8,"A",3970,"A","2019",6,2019,180
"1169",2019-06-30,0,8.8,18.5,28.2,2,2.41,33.14,"USGS","13307000",16.9,"A",3830,"A","2019",6,2019,181
"1170",2019-07-01,0.01,9.8,19.2,28.5,4.6,3.74,31.87,"USGS","13307000",17.3,"A",3740,"A","2019",7,2019,182
"1171",2019-07-02,0,9.9,20.2,30.6,4.4,3.56,37.34,"USGS","13307000",17.8,"A",3620,"A","2019",7,2019,183
"1172",2019-07-03,0.01,9.9,19.5,29,6.6,2.66,32.47,"USGS","13307000",17.6,"A",3520,"A","2019",7,2019,184
"1173",2019-07-04,1.2,8.8,15.8,22.8,5.6,2.22,19.64,"USGS","13307000",17.6,"A",3440,"A","2019",7,2019,185
"1174",2019-07-05,0.89,8,16.5,25.1,5.4,2.32,24.42,"USGS","13307000",17.8,"A",3430,"A","2019",7,2019,186
"1175",2019-07-06,0.77,9.5,19.1,28.7,6.3,2.65,31.58,"USGS","13307000",18.6,"A",3310,"A","2019",7,2019,187
"1176",2019-07-07,0.07,10.9,20.4,29.9,6.1,3.25,34.06,"USGS","13307000",18.3,"A",3180,"A","2019",7,2019,188
"1177",2019-07-08,1.33,10.8,18.9,26.9,7.1,3.14,26.67,"USGS","13307000",17.3,"A",3160,"A","2019",7,2019,189
"1178",2019-07-09,1.91,7.2,15.3,23.4,6.4,1.14,19.3,"USGS","13307000",16.5,"A",3150,"A","2019",7,2019,190
"1179",2019-07-10,0.38,6.6,16.9,27.2,4.7,1.09,28.51,"USGS","13307000",17.5,"A",3030,"A","2019",7,2019,191
"1180",2019-07-11,0,12.2,21.5,30.8,6.8,4.83,34.99,"USGS","13307000",18.7,"A",2840,"A","2019",7,2019,192
"1181",2019-07-12,0,12.6,23.3,34,8.1,4.47,43.71,"USGS","13307000",20.4,"A",2720,"A","2019",7,2019,193
"1182",2019-07-13,0,15.1,24.9,34.7,9.2,5.17,46.1,"USGS","13307000",20.8,"A",2660,"A","2019",7,2019,194
"1183",2019-07-14,3.86,14,22.9,31.7,10.8,2.46,35.99,"USGS","13307000",20.5,"A",2700,"A","2019",7,2019,195
"1184",2019-07-15,0.21,14.2,23.4,32.6,9.6,2.09,39.85,"USGS","13307000",20.2,"A",2650,"A","2019",7,2019,196
"1185",2019-07-16,8.87,10.9,19.2,27.5,10.2,0.69,25.77,"USGS","13307000",19.6,"A",2650,"A","2019",7,2019,197
"1186",2019-07-17,0.8,9.8,18.4,27,8.9,0.88,25.63,"USGS","13307000",19.2,"A",2530,"A","2019",7,2019,198
"1187",2019-07-18,0,10.4,19.2,28.1,6.7,2.7,29.2,"USGS","13307000",19.6,"A",2450,"A","2019",7,2019,199
"1188",2019-07-19,0,11.1,19.6,28.2,4.8,4.55,31.33,"USGS","13307000",19.4,"A",2380,"A","2019",7,2019,200
"1189",2019-07-20,0,7.6,16.8,26.1,0,4.21,28.82,"USGS","13307000",18.8,"A",2300,"A","2019",7,2019,201
"1190",2019-07-21,0,6.8,17.6,28.3,0,3.96,33.41,"USGS","13307000",19.1,"A",2180,"A","2019",7,2019,202
"1191",2019-07-22,0,8.2,20.8,33.5,2.8,4.77,45.61,"USGS","13307000",19.6,"A",2070,"A","2019",7,2019,203
"1192",2019-07-23,0,14.4,23.2,32,7.9,6.45,36.85,"USGS","13307000",19.1,"A",2020,"A","2019",7,2019,204
"1193",2019-07-24,0,14,22.5,31,9,3.96,34.86,"USGS","13307000",19.6,"A",2000,"A","2019",7,2019,205
"1194",2019-07-25,0,9.9,20.4,30.8,3.4,3.33,37.65,"USGS","13307000",19.8,"A",1920,"A","2019",7,2019,206
"1195",2019-07-26,0,8.7,20.5,32.3,-1.6,5.68,44.46,"USGS","13307000",19.9,"A",1850,"A","2019",7,2019,207
"1196",2019-07-27,0,10.5,22,33.4,3.1,7.49,44.72,"USGS","13307000",20.9,"A",1790,"A","2019",7,2019,208
"1197",2019-07-28,0.03,13.9,23.2,32.5,6.5,6.49,41.07,"USGS","13307000",21,"A",1780,"A","2019",7,2019,209
"1198",2019-07-29,0,12.2,22.6,32.9,4,5.28,43.69,"USGS","13307000",20.7,"A",1750,"A","2019",7,2019,210
"1199",2019-07-30,3.96,11.6,21.1,30.7,8.3,2.84,34.65,"USGS","13307000",20.2,"A",1730,"A","2019",7,2019,211
"1200",2019-07-31,0.77,12.3,21.1,30,10.4,1.96,30.83,"USGS","13307000",20.6,"A",1790,"A","2019",7,2019,212
"1201",2019-08-01,0,12.4,23.8,35.1,6.6,4.29,49.44,"USGS","13307000",21.4,"A",1790,"A","2019",8,2019,213
"1202",2019-08-02,0,14.1,23.9,33.8,6.9,6.26,44.14,"USGS","13307000",20.1,"A",1740,"A","2019",8,2019,214
"1203",2019-08-03,0.77,10.9,20.8,30.6,8.8,1.48,33.88,"USGS","13307000",19.6,"A",1740,"A","2019",8,2019,215
"1204",2019-08-04,0,10.5,22.1,33.7,8,2.22,44.24,"USGS","13307000",20.9,"A",1690,"A","2019",8,2019,216
"1205",2019-08-05,0,13.2,24.5,35.9,6.4,5.72,52.04,"USGS","13307000",21.3,"A",1630,"A","2019",8,2019,217
"1206",2019-08-06,0,14.3,24.6,34.9,5.6,7.06,48.5,"USGS","13307000",20.9,"A",1550,"A","2019",8,2019,218
"1207",2019-08-07,0,13.9,23,32.1,5.4,7.81,39.86,"USGS","13307000",21,"A",1520,"A","2019",8,2019,219
"1208",2019-08-08,0,14.9,24.9,35,5.9,7.93,49.08,"USGS","13307000",20.8,"A",1470,"A","2019",8,2019,220
"1209",2019-08-09,0,13.6,22.5,31.5,8.4,3.84,37.68,"USGS","13307000",20.7,"A",1430,"A","2019",8,2019,221
"1210",2019-08-10,3.46,12,19.5,26.9,11.3,0.83,23.81,"USGS","13307000",19.7,"A",1540,"A","2019",8,2019,222
"1211",2019-08-11,3.54,11,18.4,25.8,10.2,0.72,21,"USGS","13307000",18.5,"A",1650,"A","2019",8,2019,223
"1212",2019-08-12,3.85,9.3,14.6,20,9.2,0.57,12.08,"USGS","13307000",18.3,"A",1660,"A","2019",8,2019,224
"1213",2019-08-13,0,8.3,17,25.7,6.7,1.26,24.62,"USGS","13307000",19.3,"A",1560,"A","2019",8,2019,225
"1214",2019-08-14,0,9.1,19.3,29.5,4.2,2.57,35.54,"USGS","13307000",19.8,"A",1500,"A","2019",8,2019,226
"1215",2019-08-15,0,9.7,20.1,30.5,5.6,4.33,35.38,"USGS","13307000",19.9,"A",1440,"A","2019",8,2019,227
"1216",2019-08-16,0,10.4,19.8,29.2,6.1,3.12,32.8,"USGS","13307000",19.8,"A",1370,"A","2019",8,2019,228
"1217",2019-08-17,0,9.7,19.2,28.8,6,2.69,31.64,"USGS","13307000",19.7,"A",1330,"A","2019",8,2019,229
"1218",2019-08-18,0,10.1,18.3,26.6,5.2,3.59,26.72,"USGS","13307000",19.6,"A",1310,"A","2019",8,2019,230
"1219",2019-08-19,0,9.4,20.7,32.1,3.8,3.46,40.87,"USGS","13307000",20.2,"A",1290,"A","2019",8,2019,231
"1220",2019-08-20,0,11.7,23.2,34.7,4.1,6.29,49.15,"USGS","13307000",20.8,"A",1260,"A","2019",8,2019,232
"1221",2019-08-21,0,13,23.9,34.8,5.2,6.69,48.43,"USGS","13307000",21.4,"A",1240,"A","2019",8,2019,233
"1222",2019-08-22,0,13.4,24.6,35.8,4,5.89,53.44,"USGS","13307000",20.9,"A",1210,"A","2019",8,2019,234
"1223",2019-08-23,1.84,9.2,16,22.8,8.7,1.36,16.61,"USGS","13307000",19.6,"A",1230,"A","2019",8,2019,235
"1224",2019-08-24,0,8.2,18.7,29.1,7.4,1.26,31.37,"USGS","13307000",20.1,"A",1210,"A","2019",8,2019,236
"1225",2019-08-25,0,11.7,21.8,32,4.4,5.28,39.89,"USGS","13307000",19.7,"A",1160,"A","2019",8,2019,237
"1226",2019-08-26,0,8.2,16.8,25.5,2.6,3.61,26.03,"USGS","13307000",18.5,"A",1130,"A","2019",8,2019,238
"1227",2019-08-27,0,7.3,16.4,25.6,2,2.95,26.65,"USGS","13307000",18.6,"A",1110,"A","2019",8,2019,239
"1228",2019-08-28,0,7.3,19.1,30.8,1.7,3.54,39.02,"USGS","13307000",19.1,"A",1120,"A","2019",8,2019,240
"1229",2019-08-29,0,9.3,21.4,33.5,0.6,6.34,46.27,"USGS","13307000",19.1,"A",1110,"A","2019",8,2019,241
"1230",2019-08-30,0,11.5,20.9,30.4,3.8,5.81,35.66,"USGS","13307000",19.3,"A",1090,"A","2019",8,2019,242
"1231",2019-08-31,0,12.2,21.6,31,6.2,5,36.69,"USGS","13307000",20,"A",1100,"A","2019",8,2019,243
"1506",2020-06-01,0,9.1,17.3,25.5,4.6,2.29,25.12,"USGS","13307000",13.2,"A",12100,"A","2020",6,2020,153
"1507",2020-06-02,0,6.3,14.2,22.1,6.3,1.05,16.88,"USGS","13307000",12.9,"A",11200,"A","2020",6,2020,154
"1508",2020-06-03,0,7,16.8,26.6,4,1.51,28.2,"USGS","13307000",14,"A",10000,"A","2020",6,2020,155
"1509",2020-06-04,0,10.5,18.7,27,4.6,3.89,27.73,"USGS","13307000",14.4,"A",9470,"A","2020",6,2020,156
"1510",2020-06-05,0,9.3,17.4,25.4,3,4.13,26.18,"USGS","13307000",14.4,"A",8940,"A","2020",6,2020,157
"1511",2020-06-06,0,9.9,20.1,30.3,5.2,3.31,36.56,"USGS","13307000",13.8,"A",8740,"A","2020",6,2020,158
"1512",2020-06-07,9.31,7.6,11.6,15.6,7.9,0.81,7.62,"USGS","13307000",11.9,"A",9560,"A","2020",6,2020,159
"1513",2020-06-08,6.96,4.2,8,11.8,3.4,0.52,6.33,"USGS","13307000",10.8,"A",9170,"A","2020",6,2020,160
"1514",2020-06-09,0.59,2.5,8.3,14.1,1.1,0.47,10.05,"USGS","13307000",10.7,"A",7980,"A","2020",6,2020,161
"1515",2020-06-10,0.16,3.3,9.3,15.3,4.3,0.92,9.4,"USGS","13307000",12,"A",7050,"A","2020",6,2020,162
"1516",2020-06-11,0.11,7.7,16.3,24.9,5.5,1.14,23.39,"USGS","13307000",13.8,"A",6280,"A","2020",6,2020,163
"1517",2020-06-12,0,9.2,18.5,27.7,5.5,3.13,28.95,"USGS","13307000",14.8,"A",5850,"A","2020",6,2020,164
"1518",2020-06-13,0,11.7,21.8,31.9,3.8,4.65,41.46,"USGS","13307000",14.9,"A",5600,"A","2020",6,2020,165
"1519",2020-06-14,3.26,6.1,16.6,27.2,2.8,0.81,29.83,"USGS","13307000",14,"A",5560,"A","2020",6,2020,166
"1520",2020-06-15,2.85,1.7,8,14.3,1.9,0.34,9.82,"USGS","13307000",11.8,"A",5440,"A","2020",6,2020,167
"1521",2020-06-16,2.51,2.9,8.1,13.3,5.1,0.26,6.93,"USGS","13307000",11.9,"A",5290,"A","2020",6,2020,168
"1522",2020-06-17,19.96,5.2,10.9,16.5,6.4,0.16,9.21,"USGS","13307000",10.7,"A",6260,"A","2020",6,2020,169
"1523",2020-06-18,17.75,4.5,8.2,11.9,5.7,0.14,4.01,"USGS","13307000",10.6,"A",7250,"A","2020",6,2020,170
"1524",2020-06-19,0.02,5.5,12.2,18.9,6.1,0.49,12.76,"USGS","13307000",12.7,"A",6810,"A","2020",6,2020,171
"1525",2020-06-20,0.54,5.9,15.2,24.6,6.1,0.8,22.68,"USGS","13307000",13.3,"A",6780,"A","2020",6,2020,172
"1526",2020-06-21,0.4,8.5,14.5,20.5,8.9,0.68,12.64,"USGS","13307000",13.6,"A",6930,"A","2020",6,2020,173
"1527",2020-06-22,0.43,9.9,17.9,26,8.2,0.86,24.31,"USGS","13307000",14.7,"A",6830,"A","2020",6,2020,174
"1528",2020-06-23,0,9.2,18.9,28.5,6.8,2.18,30.09,"USGS","13307000",16,"A",6550,"A","2020",6,2020,175
"1529",2020-06-24,0,10.7,21.1,31.6,8.4,2.8,36.93,"USGS","13307000",16.7,"A",6320,"A","2020",6,2020,176
"1530",2020-06-25,2.23,11.5,21.5,31.5,10.7,1.18,35.32,"USGS","13307000",16.8,"A",6270,"A","2020",6,2020,177
"1531",2020-06-26,0,11.1,20.3,29.5,9.1,1.32,31.73,"USGS","13307000",17.4,"A",6000,"A","2020",6,2020,178
"1532",2020-06-27,0,12,21.8,31.7,8.6,3.16,37.29,"USGS","13307000",17.5,"A",5670,"A","2020",6,2020,179
"1533",2020-06-28,0.77,8.9,18.4,28,7.7,2.14,27.41,"USGS","13307000",15.2,"A",5510,"A","2020",6,2020,180
"1534",2020-06-29,13.05,6,11.5,17,5.4,0.29,11.11,"USGS","13307000",13,"A",5810,"A","2020",6,2020,181
"1535",2020-06-30,7.87,5.6,10.7,15.9,5.6,0.23,8.82,"USGS","13307000",12.4,"A",5970,"A","2020",6,2020,182
"1536",2020-07-01,6.48,5.4,10.7,16.1,7.3,0.14,7.47,"USGS","13307000",12.9,"A",5860,"A","2020",7,2020,183
"1537",2020-07-02,0.18,5.7,13.7,21.8,3.2,0.7,20.18,"USGS","13307000",14.2,"A",5250,"A","2020",7,2020,184
"1538",2020-07-03,0.1,4.7,15.5,26.3,2.9,1.5,27.54,"USGS","13307000",15,"A",4800,"A","2020",7,2020,185
"1539",2020-07-04,0.17,7.1,16.8,26.5,5.7,2.25,25.91,"USGS","13307000",15.6,"A",4530,"A","2020",7,2020,186
"1540",2020-07-05,0.49,9,18.6,28.1,7.6,2.37,28.17,"USGS","13307000",16,"A",4280,"A","2020",7,2020,187
"1541",2020-07-06,0,8.9,18.7,28.4,6.4,2.8,30.1,"USGS","13307000",17,"A",4080,"A","2020",7,2020,188
"1542",2020-07-07,0,10,20,30,5.8,3.6,34.13,"USGS","13307000",17.5,"A",3850,"A","2020",7,2020,189
