"","Date","ppt..mm.","tmin..degrees.C.","tmean..degrees.C.","tmax..degrees.C.","tdmean..degrees.C.","vpdmin..hPa.","vpdmax..hPa.","agency_cd","site_no","X_00010_00001","X_00010_00001_cd","X_00010_00003","X_00010_00003_cd","X_00060_00003","X_00060_00003_cd","yr","mo","doy"
"1598",2021-06-19,0,8.8,19.9,30.4,6.6,2.24,34.55,"USGS","13340600",14,"A",13.4,"A",4380,"A","2021",6,170
"1599",2021-06-20,0,11,20.1,28.1,7.9,3.44,27.42,"USGS","13340600",14.7,"A",13.9,"A",4150,"A","2021",6,171
"1600",2021-06-21,0,12.1,20.5,28.1,11.1,2.19,23.84,"USGS","13340600",15.1,"A",14.5,"A",3910,"A","2021",6,172
"1601",2021-06-22,0,11.4,22.1,31.8,10.9,2.07,34.26,"USGS","13340600",16.2,"A",15.3,"A",3690,"A","2021",6,173
"1602",2021-06-23,0,13.9,23.6,32.6,11.5,3.22,36.16,"USGS","13340600",16,"A",15.7,"A",3490,"A","2021",6,174
"1603",2021-06-24,0,15.3,23.7,31.6,11.2,4.12,33.8,"USGS","13340600",16.2,"A",15.6,"A",3300,"A","2021",6,175
"1604",2021-06-25,0,13.7,22.7,30.7,9.7,3.73,32.76,"USGS","13340600",16.6,"A",16.1,"A",3080,"A","2021",6,176
"1605",2021-06-26,0,13.9,23.1,31.6,11.7,3.44,32.51,"USGS","13340600",16.8,"A",16.3,"A",2920,"A","2021",6,177
"1606",2021-06-27,0,15.2,25.4,34.9,12.1,3.45,42.03,"USGS","13340600",18.4,"A",17.4,"A",2760,"A","2021",6,178
"1607",2021-06-28,0,16.6,27,36.8,12.3,5.4,48.13,"USGS","13340600",19.4,"A",18.6,"A",2600,"A","2021",6,179
"1608",2021-06-29,0,18.1,29.3,39.7,12.9,6.31,58.03,"USGS","13340600",20.3,"A",19.5,"A",2440,"A","2021",6,180
"1609",2021-06-30,0,17.7,29.5,40.6,11.7,8.24,62.21,"USGS","13340600",20.8,"A",20,"A",2300,"A","2021",6,181
"1610",2021-07-01,0,18.8,29.6,40.4,12.3,5.82,62.93,"USGS","13340600",21.5,"A",20.6,"A",2190,"A","2021",7,182
"1611",2021-07-02,0,17.6,27.5,37.5,14.3,4.3,48.18,"USGS","13340600",21.8,"A",21,"A",2140,"A","2021",7,183
"1612",2021-07-03,0,14.6,24.6,34.7,10.7,4.5,41.98,"USGS","13340600",21.4,"A",20.6,"A",2010,"A","2021",7,184
"1613",2021-07-04,0,13,24,35,6.4,5.1,47.86,"USGS","13340600",20.9,"A",20,"A",1920,"A","2021",7,185
"1614",2021-07-05,0,13.4,23.9,34.3,5.1,6.3,46.5,"USGS","13340600",20.6,"A",19.5,"A",1840,"A","2021",7,186
"1615",2021-07-06,0,13,23.9,34.9,5.3,6.19,47.95,"USGS","13340600",20.7,"A",19.5,"A",1760,"A","2021",7,187
"1616",2021-07-07,0,13.7,25,36.4,6.6,6.7,52.43,"USGS","13340600",20.2,"A",19.3,"A",1700,"A","2021",7,188
"1617",2021-07-08,0.8,15,23.6,32.2,8,5.66,36.47,"USGS","13340600",20,"A",19.1,"A",1660,"A","2021",7,189
"1618",2021-07-09,0,13.2,22.7,32.2,7.1,5.04,38.93,"USGS","13340600",20.2,"A",19.2,"A",1580,"A","2021",7,190
"1619",2021-07-10,0,13.6,23.1,32.7,6.6,5.16,41.02,"USGS","13340600",19.9,"A",19.1,"A",1520,"A","2021",7,191
"1620",2021-07-11,0,13,23.3,33.6,6.8,5.29,42.71,"USGS","13340600",20.1,"A",19,"A",1470,"A","2021",7,192
"1621",2021-07-12,0,13.5,23.5,33.4,6.5,5.78,43.13,"USGS","13340600",20.1,"A",19.2,"A",1430,"A","2021",7,193
"1622",2021-07-13,0,12.8,23.8,34.7,6.5,5.93,45.1,"USGS","13340600",20,"A",19.2,"A",1440,"A","2021",7,194
"1623",2021-07-14,0,15,24.9,34.7,9.5,5.98,44.06,"USGS","13340600",21,"A",19.8,"A",1410,"A","2021",7,195
"1624",2021-07-15,0,15.5,25.8,36.1,9.6,6.19,49.08,"USGS","13340600",20.6,"A",19.8,"A",1360,"A","2021",7,196
"1625",2021-07-16,0,14.1,23.3,32.5,7.6,5.62,39.48,"USGS","13340600",19.9,"A",19.1,"A",1330,"A","2021",7,197
"1626",2021-07-17,0,12.4,21.3,30.1,8.1,4.53,31.84,"USGS","13340600",19.2,"A",18.6,"A",1300,"A","2021",7,198
"1627",2021-07-18,0,12.5,21.3,30.1,9.2,4.02,30.8,"USGS","13340600",19.6,"A",18.7,"A",1270,"A","2021",7,199
"1628",2021-07-19,0,14,23.8,33.6,9.8,4.19,40.24,"USGS","13340600",20.1,"A",19.3,"A",1240,"A","2021",7,200
"1629",2021-07-20,0,16.6,24.1,31.7,13,5.37,31.14,"USGS","13340600",20,"A",19.4,"A",1220,"A","2021",7,201
"1630",2021-07-21,0,15.7,21.2,26.6,12.9,3.3,20.08,"USGS","13340600",19.7,"A",19.1,"A",1220,"A","2021",7,202
"1631",2021-07-22,0,12.9,20.6,28.2,9.7,2.58,26.11,"USGS","13340600",19.7,"A",19.1,"A",1170,"A","2021",7,203
"1632",2021-07-23,0,9,18.5,27.9,2.8,4.25,30.74,"USGS","13340600",19.5,"A",18.8,"A",1120,"A","2021",7,204
"1633",2021-07-24,0,10.2,19.9,29.7,2.7,4.54,35.24,"USGS","13340600",19.3,"A",18.6,"A",1090,"A","2021",7,205
"1634",2021-07-25,0,10.6,22.2,33.8,4.6,5.27,44.77,"USGS","13340600",19.7,"A",18.8,"A",1070,"A","2021",7,206
"1635",2021-07-26,0,12.4,23.9,35.4,6.4,6.06,48.7,"USGS","13340600",19.9,"A",19.2,"A",1040,"A","2021",7,207
"1636",2021-07-27,0,13.5,23.8,34.1,7.9,6.1,43.65,"USGS","13340600",19.8,"A",19.2,"A",1030,"A","2021",7,208
"1637",2021-07-28,0,16,24.5,33,10.1,5.88,39.33,"USGS","13340600",20.4,"A",19.7,"A",1020,"A","2021",7,209
"1638",2021-07-29,0,17,25.4,33.9,13.1,4.35,38.77,"USGS","13340600",21.5,"A",20.6,"A",993,"A","2021",7,210
"1639",2021-07-30,0,17.2,26.7,36.2,10.1,5.53,48.87,"USGS","13340600",21.8,"A",21.2,"A",961,"A","2021",7,211
"1640",2021-07-31,0,16.8,27.6,38.4,8.9,7.34,57.37,"USGS","13340600",22,"A",21.5,"A",938,"A","2021",7,212
"1641",2021-08-01,1.04,18.1,28.9,39.8,11.4,5.81,61.1,"USGS","13340600",22.2,"A",21.9,"A",928,"A","2021",8,213
"1642",2021-08-02,4.05,19.1,25.6,32.2,16.8,1.29,30.51,"USGS","13340600",22.7,"A",22.3,"A",1360,"A","2021",8,214
"1643",2021-08-03,0.02,17.6,24.9,32.3,16.1,1.47,31.08,"USGS","13340600",22,"A",21.5,"A",1200,"A","2021",8,215
"1644",2021-08-04,0.58,16.1,25.6,35,12.6,2.98,44.52,"USGS","13340600",22,"A",21.5,"A",1020,"A","2021",8,216
"1645",2021-08-05,0,16.2,25.9,35.5,10,7.27,46.14,"USGS","13340600",22,"A",21.1,"A",956,"A","2021",8,217
"1646",2021-08-06,1.47,14.7,22.7,30.8,10.8,3.48,31.66,"USGS","13340600",20.9,"A",20.3,"A",950,"A","2021",8,218
"1647",2021-08-07,0,13.8,20.8,27.7,10.8,2.35,24.64,"USGS","13340600",20.5,"A",19.9,"A",925,"A","2021",8,219
"1648",2021-08-08,0,13,22.1,31.2,10.9,2.82,32.78,"USGS","13340600",20.5,"A [4]",20.1,"A [4]",971,"A","2021",8,220
"1649",2021-08-09,5.76,11.7,16.7,21.7,7.3,1.57,17.93,"USGS","13340600",19.7,"A",19.4,"A",1050,"A","2021",8,221
"1650",2021-08-10,0,9.8,18.2,26.7,7.4,2.19,24.64,"USGS","13340600",19.1,"A",18.5,"A",928,"A","2021",8,222
"1651",2021-08-11,0,10.2,20.1,30.1,8,2.68,32.4,"USGS","13340600",19.5,"A",18.9,"A",889,"A","2021",8,223
"1652",2021-08-12,0,14.1,24.8,35.4,9.9,4.85,45.72,"USGS","13340600",20.4,"A",19.9,"A",856,"A","2021",8,224
"1653",2021-08-13,0,15.6,25.4,35.3,8.9,6.26,46.11,"USGS","13340600",20.9,"A",20.5,"A",830,"A","2021",8,225
"1654",2021-08-14,0,14.3,25,35.8,8,6.01,49.05,"USGS","13340600",20.7,"A",20.4,"A",807,"A","2021",8,226
"1655",2021-08-15,0,14.2,23.9,33.6,8.7,6.01,40.76,"USGS","13340600",20.7,"A",20.2,"A",798,"A","2021",8,227
"1656",2021-08-16,0,15.3,25.5,35.7,9,5.84,47.35,"USGS","13340600",21,"A",20.4,"A",783,"A","2021",8,228
"1657",2021-08-17,0,15.4,24.8,34.2,6.5,6.12,44.82,"USGS","13340600",20.3,"A",19.5,"A",785,"A","2021",8,229
"1658",2021-08-18,6.54,10.3,14.9,19.5,9.4,0.6,11.67,"USGS","13340600",18.5,"A",18,"A",920,"A","2021",8,230
"1659",2021-08-19,1.59,8.5,13.8,19.2,8.4,0.69,11.59,"USGS","13340600",17.1,"A",16.7,"A",921,"A","2021",8,231
"1660",2021-08-20,0,8,16.2,24.4,8.8,0.92,19.19,"USGS","13340600",17.2,"A",16.8,"A",857,"A","2021",8,232
"1661",2021-08-21,11.04,11.2,18.6,25.9,10.7,0.48,21.82,"USGS","13340600",17.6,"A",17.4,"A",1110,"A","2021",8,233
"1662",2021-08-22,8.76,11.1,15.7,20.4,10.9,0.49,10.23,"USGS","13340600",17.5,"A",17,"A",1130,"A","2021",8,234
"1663",2021-08-23,0,10.7,18.1,25.5,8.5,0.96,21.97,"USGS","13340600",17.4,"A",17,"A",914,"A","2021",8,235
"1664",2021-08-24,0,5.5,13.4,21.4,3,1.33,18.33,"USGS","13340600",17,"A",16.6,"A",820,"A","2021",8,236
"1665",2021-08-25,0,4.3,15.3,26.2,1.7,1.49,28.01,"USGS","13340600",16.6,"A",16.2,"A",778,"A","2021",8,237
"1666",2021-08-26,0,7.5,17.1,26.6,3.4,3.31,27.46,"USGS","13340600",16.3,"A",15.9,"A",757,"A","2021",8,238
"1667",2021-08-27,0,9.1,17.1,25.1,5.6,2.6,23.64,"USGS","13340600",16,"A",15.7,"A",782,"A","2021",8,239
"1668",2021-08-28,3.03,8.8,15.5,22.2,8.1,1.11,16.3,"USGS","13340600",16.5,"A",15.9,"A",841,"A","2021",8,240
"1669",2021-08-29,0,7.1,17,26.9,5.8,1.27,26.64,"USGS","13340600",16.7,"A",16.2,"A",769,"A","2021",8,241
"1670",2021-08-30,0,8,19.2,30.4,4,2.78,36.19,"USGS","13340600",17.1,"A",16.6,"A",729,"A","2021",8,242
"1671",2021-08-31,0,8.4,18.9,29.3,1.8,2.92,34.14,"USGS","13340600",16.8,"A",16.3,"A",703,"A","2021",8,243
"1915",2022-06-01,0.05,7.1,13.8,20.4,7,0.58,14.94,"USGS","13340600",8.8,"A",8.1,"A",14300,"A","2022",6,152
"1916",2022-06-02,0,8.6,15.7,22.8,7.7,1.43,17.71,"USGS","13340600",9.3,"A",8.2,"A",14600,"A","2022",6,153
"1917",2022-06-03,3.23,10,18.4,26.9,9.1,0.41,25.64,"USGS","13340600",9.3,"A",8.6,"A",15800,"A","2022",6,154
"1918",2022-06-04,5.45,11,17.7,24.4,12.1,0.22,17.7,"USGS","13340600",9.2,"A",7.9,"A",17000,"A","2022",6,155
"1919",2022-06-05,6.56,9.2,12,14.9,10.4,0.27,3.36,"USGS","13340600",7.7,"A",7.2,"A",16200,"A","2022",6,156
"1920",2022-06-06,12.65,8.6,13.4,18.2,10.6,0.21,6.27,"USGS","13340600",8,"A",7.4,"A",16800,"A","2022",6,157
"1921",2022-06-07,5.54,8,12.5,16.9,8.6,0.52,8.03,"USGS","13340600",9.5,"A",8.2,"A",15700,"A","2022",6,158
"1922",2022-06-08,0.01,7,14.9,22.9,7.7,0.58,18.34,"USGS","13340600",9.4,"A",8,"A",14500,"A","2022",6,159
"1923",2022-06-09,0,11.2,16.9,22.6,9.9,1.91,14.8,"USGS","13340600",9.8,"A",8.4,"A",13600,"A","2022",6,160
"1924",2022-06-10,2.79,10.8,18.3,25.7,11,0.56,21.86,"USGS","13340600",9.9,"A",8.8,"A",16500,"A","2022",6,161
"1925",2022-06-11,21.96,12.7,14.7,16.7,13.4,0.12,3.22,"USGS","13340600",8.1,"A",7.6,"A",19700,"A","2022",6,162
"1926",2022-06-12,11.47,11.7,14.4,17,12.6,0.22,3.78,"USGS","13340600",8.3,"A",7.7,"A",18600,"A","2022",6,163
"1927",2022-06-13,16.33,6.8,12.9,19,10.3,0.22,9.27,"USGS","13340600",8.3,"A",7.5,"A",18100,"A","2022",6,164
"1928",2022-06-14,22.76,5.4,7.3,9.1,4.7,0.35,3.35,"USGS","13340600",7.2,"A",6.7,"A",17400,"A","2022",6,165
"1929",2022-06-15,1.99,5.7,8.5,11.2,4.5,0.74,5.42,"USGS","13340600",9.6,"A",7.8,"A",15500,"A","2022",6,166
"1930",2022-06-16,0.4,7.6,15.1,22.7,7.7,0.86,17.35,"USGS","13340600",10.2,"A",9.1,"A",14000,"A","2022",6,167
"1931",2022-06-17,0.54,11.2,17.6,24.1,10.4,1.75,17.12,"USGS","13340600",10.7,"A",10,"A",13600,"A","2022",6,168
"1932",2022-06-18,0,11.2,16.7,22.2,10.8,1.26,13.15,"USGS","13340600",10.7,"A",9.5,"A",13500,"A","2022",6,169
"1933",2022-06-19,0.68,9.4,12.5,15.6,9.1,0.65,5.83,"USGS","13340600",9.1,"A",8.7,"A",12200,"A","2022",6,170
"1934",2022-06-20,0.99,8.8,12.2,15.7,8.4,0.64,7.24,"USGS","13340600",9.2,"A",8.5,"A",11300,"A","2022",6,171
"1935",2022-06-21,3.01,8.4,11.7,15,9.5,0.39,4.8,"USGS","13340600",10.7,"A",9.2,"A",10400,"A","2022",6,172
"1936",2022-06-22,0,8.8,17,25.2,9.3,0.73,20.93,"USGS","13340600",11.6,"A",10.5,"A",9850,"A","2022",6,173
"1937",2022-06-23,0.01,9.5,18.4,27.3,9.9,1.38,24.3,"USGS","13340600",11.6,"A",11.3,"A",9710,"A","2022",6,174
"1938",2022-06-24,0,8.3,15.8,23.2,4,2.43,20.87,"USGS","13340600",11.2,"A",10.3,"A",9100,"A","2022",6,175
"1939",2022-06-25,0.09,7.5,14.8,22.1,4.6,2.41,18.5,"USGS","13340600",11.1,"A",10.3,"A",8200,"A","2022",6,176
"1940",2022-06-26,0,8.1,17.6,27.2,5.3,2.36,27.88,"USGS","13340600",11.8,"A",11.3,"A",7720,"A","2022",6,177
"1941",2022-06-27,0,10.4,20.7,30.9,6.7,4.15,37.03,"USGS","13340600",12.6,"A",12.1,"A",7410,"A","2022",6,178
"1942",2022-06-28,0.3,12.7,23.9,35.2,9.8,4.7,45.41,"USGS","13340600",13.6,"A",13.1,"A",7260,"A","2022",6,179
"1943",2022-06-29,0.36,11.5,20.5,29.4,7.7,2.56,30.25,"USGS","13340600",13.3,"A",12.8,"A",6930,"A","2022",6,180
"1944",2022-06-30,0,9.5,16.9,24.4,7.5,1.87,20.29,"USGS","13340600",12.6,"A",12.1,"A",6300,"A","2022",6,181
"1945",2022-07-01,0,8.8,18.4,28.1,7.8,1.72,29.53,"USGS","13340600",13.3,"A",12.6,"A",5830,"A","2022",7,182
"1946",2022-07-02,0,11.6,20.3,29,8.9,2.78,29.06,"USGS","13340600",14.2,"A",13.6,"A",5510,"A","2022",7,183
"1947",2022-07-03,3.57,11.3,21.2,31.1,11.4,1.03,32.84,"USGS","13340600",14.4,"A",13.7,"A",5300,"A","2022",7,184
"1948",2022-07-04,2.35,12.8,18.6,24.5,13.5,0.61,14.82,"USGS","13340600",13.9,"A",12.9,"A",5250,"A","2022",7,185
"1949",2022-07-05,0,10.6,15.7,20.9,11.3,0.59,11.6,"USGS","13340600",14.1,"A",13,"A",4760,"A","2022",7,186
"1950",2022-07-06,0,9.6,18.9,28.2,10.4,1.05,26.42,"USGS","13340600",13.9,"A",13.7,"A",4410,"A","2022",7,187
"1951",2022-07-07,0,13.1,20.4,27.7,13.4,1.54,21.42,"USGS","13340600",15.2,"A",13.8,"A",4180,"A","2022",7,188
"1952",2022-07-08,0,13.8,20.8,27.9,14.9,0.97,19.22,"USGS","13340600",17,"A",16.1,"A",3950,"A","2022",7,189
"1953",2022-07-09,0,13.8,21.2,28.5,14.2,1.05,22.38,"USGS","13340600",17.1,"A",16.7,"A",3730,"A","2022",7,190
"1954",2022-07-10,0,13.4,20.8,28.2,12.2,1.58,23.67,"USGS","13340600",16.3,"A",15.9,"A",3500,"A","2022",7,191
"1955",2022-07-11,0,11.6,18.2,24.9,9.4,2.28,19.67,"USGS","13340600",16.4,"A",15.7,"A",3290,"A","2022",7,192
"1956",2022-07-12,0,10.5,20.2,29.8,11,1.8,28.84,"USGS","13340600",17.4,"A",16.5,"A",3130,"A","2022",7,193
"1957",2022-07-13,0,13.4,23.9,34.4,12.5,3.18,40.31,"USGS","13340600",17.8,"A",17.2,"A",2980,"A","2022",7,194
"1958",2022-07-14,0,14.7,22,29.3,12.5,4.31,26.66,"USGS","13340600",17.8,"A",16.9,"A",2850,"A","2022",7,195
"1959",2022-07-15,0,12.7,22.8,32.8,11.2,2.84,37.37,"USGS","13340600",18.7,"A",17.7,"A",2700,"A","2022",7,196
"1960",2022-07-16,0,14.1,23,31.8,10.6,4.34,34.9,"USGS","13340600",19.1,"A",18.2,"A",2580,"A","2022",7,197
"1961",2022-07-17,0,13.5,23.1,32.8,11.4,3.47,35.8,"USGS","13340600",19.7,"A",18.7,"A",2460,"A","2022",7,198
"1962",2022-07-18,0,13.3,22,30.8,11,2.52,31.46,"USGS","13340600",18.6,"A",18,"A",2360,"A","2022",7,199
"1963",2022-07-19,0,9.7,16.2,22.7,7,2.07,17.78,"USGS","13340600",17.5,"A",16.7,"A",2280,"A","2022",7,200
"1964",2022-07-20,0,9.3,20,30.8,7.7,2.18,34.6,"USGS","13340600",18,"A",16.8,"A",2190,"A","2022",7,201
"1965",2022-07-21,0,11.6,22.2,32.8,7.2,4.42,40.35,"USGS","13340600",18.6,"A",17.3,"A",2100,"A","2022",7,202
"1966",2022-07-22,0,12.1,23,33.8,6.5,5.39,43.77,"USGS","13340600",18.7,"A",17.6,"A",2020,"A","2022",7,203
"1967",2022-07-23,0,12.4,21.1,29.9,8.4,3.77,31.93,"USGS","13340600",18.9,"A",17.6,"A",1960,"A","2022",7,204
"1968",2022-07-24,0.39,11.1,21.5,31.8,9.3,2.45,36.24,"USGS","13340600",19,"A",17.8,"A",1900,"A","2022",7,205
"1969",2022-07-25,0,13.9,22.9,31.9,9.8,4.76,34.97,"USGS","13340600",19.7,"A",18.3,"A",1850,"A","2022",7,206
"1970",2022-07-26,0,13.4,23.4,33.5,10.5,4.4,39.85,"USGS","13340600",20.5,"A",19,"A",1790,"A","2022",7,207
"1971",2022-07-27,0,15,24.8,34.6,12.2,4.44,41.47,"USGS","13340600",21.4,"A",19.9,"A",1730,"A","2022",7,208
"1972",2022-07-28,0,16,25.7,35.4,13.5,4.76,42.36,"USGS","13340600",22.3,"A",20.8,"A",1680,"A","2022",7,209
"1973",2022-07-29,0,16.7,26.6,36.5,13.8,4.72,46.31,"USGS","13340600",22.9,"A",21.4,"A",1630,"A","2022",7,210
"1974",2022-07-30,0,17,27.2,37.4,10.2,7.25,53.95,"USGS","13340600",22.4,"A",21.1,"A",1560,"A","2022",7,211
"1975",2022-07-31,0,15.6,26.5,37.3,8.9,7.58,53.3,"USGS","13340600",22.1,"A",20.7,"A",1510,"A","2022",7,212
"1976",2022-08-01,0,15.6,26.5,37.4,8.7,7.8,53.64,"USGS","13340600",21.7,"A",20.7,"A",1480,"A","2022",8,213
"1977",2022-08-02,0,16.1,25.4,34.6,10.3,6.32,41.67,"USGS","13340600",21.4,"A",20.4,"A",1450,"A","2022",8,214
"1978",2022-08-03,0,14.1,22.9,31.6,6.8,5.84,37.3,"USGS","13340600",20.8,"A",19.8,"A",1400,"A","2022",8,215
"1979",2022-08-04,0,12.8,23.4,34.1,6.9,5.83,44.24,"USGS","13340600",20.3,"A",19.4,"A",1370,"A","2022",8,216
"1980",2022-08-05,0,11.6,20.1,28.7,5,4.59,30.96,"USGS","13340600",19.5,"A",18.6,"A",1340,"A","2022",8,217
"1981",2022-08-06,0,9.5,19.2,28.9,4.6,3.47,32.32,"USGS","13340600",19.2,"A",18.1,"A",1310,"A","2022",8,218
"1982",2022-08-07,0,9.8,19.1,28.5,4.3,4.13,32.89,"USGS","13340600",19.1,"A",18,"A",1280,"A","2022",8,219
"1983",2022-08-08,0,10.2,20.9,31.7,4.4,4.63,40.75,"USGS","13340600",19.4,"A",18.1,"A",1260,"A","2022",8,220
"1984",2022-08-09,0,11.3,23.3,35.2,4.3,6.41,51.04,"USGS","13340600",20.1,"A",18.6,"A",1220,"A","2022",8,221
"1985",2022-08-10,0,14.4,24.9,35.3,8.5,6.41,48.61,"USGS","13340600",19.9,"A",19.1,"A",1210,"A","2022",8,222
"1986",2022-08-11,0,17.3,23.3,29.4,14.3,3.78,25.01,"USGS","13340600",20.5,"A",19.5,"A",1220,"A","2022",8,223
"1987",2022-08-12,0.09,15.3,24.9,34.5,12.3,2.85,43.59,"USGS","13340600",20.7,"A",19.8,"A",1260,"A","2022",8,224
"1988",2022-08-13,0.05,14.8,23.3,31.8,12.2,3.58,32.08,"USGS","13340600",20.5,"A",19.7,"A",1300,"A","2022",8,225
"1989",2022-08-14,0,12.2,21.2,30.1,9.2,2.99,31.93,"USGS","13340600",20.2,"A",19.3,"A",1190,"A","2022",8,226
"1990",2022-08-15,0,10.2,20.5,30.7,5.6,3.63,36.9,"USGS","13340600",19.8,"A",18.9,"A",1130,"A","2022",8,227
"1991",2022-08-16,0,10.7,21.7,32.7,5.5,4.7,43.75,"USGS","13340600",19.7,"A",18.8,"A",1100,"A","2022",8,228
"1992",2022-08-17,0,11.8,23.3,34.8,5.4,6.46,49.33,"USGS","13340600",20,"A",18.9,"A",1070,"A","2022",8,229
"1993",2022-08-18,0,13.5,25,36.5,5.7,7.77,54.41,"USGS","13340600",20.5,"A",19.3,"A",1040,"A","2022",8,230
"1994",2022-08-19,0,14.8,26.1,37.4,8.1,7.97,55.42,"USGS","13340600",21.1,"A",20,"A",1020,"A","2022",8,231
"1995",2022-08-20,1.53,15.9,26.1,36.2,11.2,4.83,50.96,"USGS","13340600",21.7,"A",20.9,"A",1050,"A","2022",8,232
"1996",2022-08-21,0,16.9,25.6,34.2,13.2,4.8,42.14,"USGS","13340600",22,"A",21.4,"A",1010,"A","2022",8,233
"1997",2022-08-22,0,16,25.4,34.9,11.8,5.05,43.27,"USGS","13340600",21.9,"A",20.6,"A",979,"A","2022",8,234
"1998",2022-08-23,1.45,13.2,19.9,26.6,9.9,2.47,21.03,"USGS","13340600",20.1,"A",19.4,"A",996,"A","2022",8,235
"1999",2022-08-24,0,12.5,22.2,31.9,10.4,2.82,37.82,"USGS","13340600",20,"A",19.1,"A",971,"A","2022",8,236
"2000",2022-08-25,0,14.7,22.3,29.9,12.8,2.74,27.72,"USGS","13340600",20.6,"A",19.9,"A",944,"A","2022",8,237
"2001",2022-08-26,0,14.5,22.5,30.4,11.8,3.04,31.07,"USGS","13340600",20.6,"A",20.2,"A",922,"A","2022",8,238
"2002",2022-08-27,0.96,14,22.6,31.1,9.8,3.67,34.61,"USGS","13340600",20.6,"A",19.2,"A",909,"A","2022",8,239
"2003",2022-08-28,0,10.4,16.7,23,6.1,2.93,19.71,"USGS","13340600",18.5,"A",17.7,"A",895,"A","2022",8,240
"2004",2022-08-29,0,8,16.2,24.4,5,2,23.51,"USGS","13340600",17.4,"A",16.8,"A",879,"A","2022",8,241
"2005",2022-08-30,0,8.4,19.5,30.6,6.4,3,35.78,"USGS","13340600",17.5,"A",17,"A",864,"A","2022",8,242
"2006",2022-08-31,0,11.5,23,34.4,6.1,5.54,45.44,"USGS","13340600",18.1,"A",17.5,"A",842,"A","2022",8,243
"2280",2023-06-01,0,10.4,16.9,23.3,7.5,1.95,17.8,"USGS","13340600",11.4,"A",10.8,"A",7070,"A","2023",6,152
"2281",2023-06-02,0.02,9.2,16.3,23.5,7,1.61,19.21,"USGS","13340600",11,"A",10.7,"A",6440,"A","2023",6,153
"2282",2023-06-03,1.41,10.2,17.2,24.2,10,1.16,17.88,"USGS","13340600",11.7,"A",11.1,"A",6550,"A","2023",6,154
"2283",2023-06-04,0.74,12,19.2,26.4,11.4,1.39,21.65,"USGS","13340600",12,"A",11.7,"A",6300,"A","2023",6,155
"2284",2023-06-05,1.49,12.4,19.9,27.5,11.8,1.26,23.13,"USGS","13340600",12,"A",11.4,"A",5790,"A","2023",6,156
"2285",2023-06-06,0,12.1,18.4,24.8,11.8,1.58,17.6,"USGS","13340600",12.7,"A",11.4,"A",5320,"A","2023",6,157
"2286",2023-06-07,0,11.6,20.9,30.3,10.5,1.78,31.72,"USGS","13340600",13.9,"A",13.4,"A",5080,"A","2023",6,158
"2287",2023-06-08,1.27,14.1,22.4,30.8,12.3,3.04,31.46,"USGS","13340600",13.9,"A",13.1,"A",5210,"A","2023",6,159
"2288",2023-06-09,11.47,14.7,20.3,25.9,15,0.29,16.07,"USGS","13340600",13.4,"A",12.8,"A",5550,"A","2023",6,160
"2289",2023-06-10,7.76,13.5,19.4,25.3,14.8,0.21,15.21,"USGS","13340600",14.4,"A",13.7,"A",5310,"A","2023",6,161
"2290",2023-06-11,0,12.1,18.5,24.8,13.3,0.37,16.28,"USGS","13340600",14,"A",13.7,"A",4670,"A","2023",6,162
"2291",2023-06-12,0.77,12.3,18.8,25.3,13.4,0.78,16.83,"USGS","13340600",13.7,"A",13.4,"A",4590,"A","2023",6,163
"2292",2023-06-13,0.43,13.7,20.4,27,14.5,0.86,19.27,"USGS","13340600",15.4,"A",14.6,"A",4180,"A","2023",6,164
"2293",2023-06-14,2.25,11.7,20.3,28.8,12,1,24.01,"USGS","13340600",15.1,"A",14.5,"A",4090,"A","2023",6,165
"2294",2023-06-15,0,10,14.7,19.4,4.5,2.96,14.6,"USGS","13340600",13.5,"A",12.8,"A",3670,"A","2023",6,166
"2295",2023-06-16,0,8.1,13.5,18.9,7.5,1.11,11.57,"USGS","13340600",12.8,"A",12.2,"A",3440,"A","2023",6,167
"2296",2023-06-17,0.85,7.4,16.3,25.1,8.8,0.53,21.85,"USGS","13340600",13.7,"A",13.2,"A",3470,"A","2023",6,168
"2297",2023-06-18,5.58,9.3,15.9,22.5,10.5,0.49,14.79,"USGS","13340600",13.1,"A",12.9,"A",4030,"A","2023",6,169
"2298",2023-06-19,1.26,5.4,11,16.6,2.7,1.45,12.01,"USGS","13340600",12.5,"A",11.6,"A",3540,"A","2023",6,170
"2299",2023-06-20,1.51,3.8,8.8,13.8,3.7,0.54,8.33,"USGS","13340600",10.9,"A",10.5,"A",3310,"A","2023",6,171
"2300",2023-06-21,2.07,3.4,9.1,14.8,4.4,0.34,8.35,"USGS","13340600",11.5,"A",10.8,"A",3110,"A","2023",6,172
"2301",2023-06-22,0.03,3.7,11.9,20.1,4.3,0.51,15.7,"USGS","13340600",12.5,"A",11.8,"A",2930,"A","2023",6,173
"2302",2023-06-23,0,5.4,15.3,25.2,4.5,1.41,24.29,"USGS","13340600",14,"A",13.1,"A",2780,"A","2023",6,174
"2303",2023-06-24,0.11,8.4,17.1,25.8,6.5,2.18,24.14,"USGS","13340600",15.2,"A",14.4,"A",2660,"A","2023",6,175
"2304",2023-06-25,0.02,9.9,18.8,27.8,7.7,2.14,27.95,"USGS","13340600",15.1,"A",14.6,"A",2560,"A","2023",6,176
